,x,y,z,labels
2229,-12.216845,29.649523,64.22086,142
2230,-34.39657,-1.6746687,57.15292,63
2231,-61.22287,-64.53789,36.70093,109
2232,-83.36552,-0.03095064,60.246258,4
2233,51.627357,-54.910618,-24.845568,29
2234,-17.85263,-68.92734,12.206793,102
2235,-15.245424,83.60421,7.050346,9
2236,-46.41808,-32.51158,20.38911,64
2237,-44.457397,65.413376,-12.614248,19
2238,-44.457397,65.413376,-12.614248,19
2239,-61.22287,-64.53789,36.70093,109
2240,-59.540936,6.4667215,-43.848156,6
2241,-6.406266,-40.11906,59.03287,53
2242,17.861631,87.29514,-9.558112,62
2243,14.789375,81.08828,-29.721907,28
2244,-59.540936,6.4667215,-43.848156,6
2245,-20.34115,48.66782,73.012,0
2246,15.706881,-13.149274,10.182043,94
2247,-32.036655,-74.22963,-5.1717067,111
2248,3.7049408,39.894306,42.77655,32
2249,-42.595104,12.725894,12.605667,137
2250,-28.685669,-22.826843,99.99296,37
2251,-72.31421,25.684982,-3.3182926,7
2252,-59.540936,6.4667215,-43.848156,6
2253,88.14514,21.000307,-22.500017,45
2254,34.10114,-29.04943,30.887592,87
2255,-59.540936,6.4667215,-43.848156,6
2256,-32.633114,72.23343,-50.541695,-1
2257,-47.14124,2.170504,7.6475058,71
2258,62.2793,-21.074001,-45.327087,90
2259,-16.751265,-39.74415,64.11105,53
2260,-22.606037,33.809708,-71.946625,18
2261,10.135993,91.62775,-3.9160204,62
2262,19.468634,-7.059027,-42.994675,-1
2263,-44.457397,65.413376,-12.614248,19
2264,-28.788149,-9.894581,-91.786674,124
2265,-17.307,91.53318,51.900764,134
2266,-28.788149,-9.894581,-91.786674,124
2267,-41.404293,14.995829,-76.63485,-1
2268,2.8644753,28.738201,70.3978,142
2269,68.32587,8.993609,68.83762,40
2270,-25.77163,56.685593,73.67013,0
2271,-27.174921,-51.980324,30.736841,60
2272,-28.788149,-9.894581,-91.786674,124
2273,40.739185,59.769283,15.949709,-1
2274,59.539776,-45.627575,31.147839,84
2275,-18.238182,71.30094,23.542595,9
2276,66.865746,-27.601366,-49.91594,90
2277,80.47306,54.27983,13.329805,72
2278,-79.97106,11.336123,30.879944,4
2279,-50.549683,-74.03777,-13.0903425,2
2280,-70.69383,3.937046,40.129673,4
2281,-36.29748,23.252327,-28.846138,121
2282,40.69336,-47.32212,-45.333862,-1
2283,-8.788061,10.17819,-48.370598,144
2284,71.836685,-25.339613,-24.731699,10
2285,-16.751265,-39.74415,64.11105,53
2286,90.11287,-1.8174163,-12.059976,48
2287,-50.549683,-74.03777,-13.0903425,2
2288,70.1495,19.557629,-61.265846,16
2289,-25.695488,-60.294083,69.90989,53
2290,-19.398022,89.620415,-37.51208,112
2291,-51.821938,-33.36064,23.514175,64
2292,63.86627,86.16179,-0.615622,-1
2293,-22.318079,-66.44441,59.805496,53
2294,-40.21076,5.199368,36.558617,33
2295,48.662838,59.17264,37.07617,75
2296,-54.0059,51.441708,-11.207625,19
2297,-27.78141,-0.14326,57.251705,63
2298,-23.837816,95.62276,22.699427,9
2299,3.66868,-85.446,41.052277,108
2300,32.92077,39.677586,-34.828854,25
2301,-17.309338,32.07063,44.81667,11
2302,-84.68418,-4.81067,49.18245,4
2303,48.662838,59.17264,37.07617,75
2304,10.569077,51.89232,-64.02689,52
2305,15.985923,7.3442793,-17.12361,113
2306,-50.549683,-74.03777,-13.0903425,2
2307,-5.900142,-50.76919,54.421455,53
2308,47.93059,8.371607,-71.11639,76
2309,8.658802,0.34804595,94.46636,131
2310,15.133302,-64.43608,38.802242,27
2311,-19.15133,-68.249596,-33.10015,66
2312,-3.160128,-3.2985308,-71.33811,34
2313,62.918377,-1.5288588,-42.792156,-1
2314,-5.0321236,-14.058278,-76.35431,74
2315,-24.568813,-28.356375,101.09216,37
2316,-28.119608,4.04172,-3.389978,107
2317,-62.531555,-71.36894,32.314037,109
2318,57.093227,-46.87105,-16.120928,29
2319,-24.568813,-28.356375,101.09216,37
2320,-34.423824,3.3872194,-6.1564627,107
2321,38.022934,22.049084,-37.464855,95
2322,-26.179638,-72.3185,-56.954926,130
2323,-19.737003,-7.469088,56.362427,63
2324,-84.08845,7.0714974,39.43633,4
2325,-3.0501928,0.927552,26.129082,59
2326,-13.2045965,45.365585,-25.935379,-1
2327,-44.457397,65.413376,-12.614248,19
2328,-44.457397,65.413376,-12.614248,19
2329,16.60121,2.4744902,7.1588326,103
2330,46.064877,-4.44306,-59.773983,135
2331,-42.46826,50.261982,32.277092,105
2332,-26.561146,-19.16907,65.30762,63
2333,42.046032,0.32792142,20.181145,-1
2334,-19.488638,-53.70636,-4.253953,17
2335,45.76861,-8.660684,-62.53709,135
2336,-60.212894,-72.602745,25.803003,109
2337,-51.67115,0.07890252,4.5445676,71
2338,-2.152344,-46.969822,-66.03055,83
2339,10.135993,91.62775,-3.9160204,62
2340,13.566402,-41.939423,-0.05463785,27
2341,-52.954693,-12.185724,-55.759422,-1
2342,-44.457397,65.413376,-12.614248,19
2343,-47.003128,55.112103,35.49715,105
2344,-44.457397,65.413376,-12.614248,19
2345,24.40294,20.235186,82.47188,54
2346,-41.204254,5.4457655,-54.18574,129
2347,64.21016,-8.16245,-41.316227,-1
2348,6.0073853,-11.086711,-19.507572,88
2349,43.892536,6.1007175,36.22786,21
2350,-86.996185,-8.250688,10.741002,3
2351,87.05397,-4.595718,-11.0325775,48
2352,-60.293007,21.936552,9.396592,7
2353,14.403158,-36.665085,2.2176368,27
2354,20.923489,81.723785,53.542793,56
2355,-53.775856,59.192715,-30.8565,19
2356,-40.43263,-14.107513,-83.02565,124
2357,1.6152062,-27.65877,-29.736105,92
2358,27.836117,-28.898888,65.65227,89
2359,-23.837816,95.62276,22.699427,9
2360,-22.179686,16.609869,85.30652,86
2361,44.930855,60.400856,17.23923,-1
2362,57.093227,-46.87105,-16.120928,29
2363,79.884636,50.287975,7.955458,72
2364,-26.561146,-19.16907,65.30762,63
2365,47.62748,56.12539,31.861212,75
2366,-8.340941,28.509895,-88.48113,-1
2367,-23.895493,-46.32381,49.94865,53
2368,47.93059,8.371607,-71.11639,76
2369,12.241209,-14.206684,80.35692,106
2370,-67.33265,-27.1933,-32.918728,36
2371,38.675335,55.28825,34.42081,75
2372,-5.900142,-50.76919,54.421455,53
2373,23.85169,-25.018248,-9.077973,27
2374,18.778566,27.08476,-85.48066,15
2375,-17.736662,50.850418,-20.138111,-1
2376,-5.900142,-50.76919,54.421455,53
2377,-38.837494,85.99969,14.438657,9
2378,-60.214153,-34.620213,-26.423338,36
2379,8.045434,16.74631,76.33448,-1
2380,-84.08845,7.0714974,39.43633,4
2381,86.805466,-33.732353,17.611904,120
2382,27.40393,-19.875105,-85.12747,38
2383,32.213356,26.128538,53.0742,126
2384,3.1898248,-20.291985,-101.695694,122
2385,39.9921,-11.479285,-0.908843,1
2386,-49.952515,13.780953,28.730938,33
2387,-10.611258,-55.489372,8.20865,17
2388,12.562297,70.71174,57.688885,56
2389,38.268333,19.845907,-32.502556,95
2390,-5.900142,-50.76919,54.421455,53
2391,1.1430435,-17.54096,-77.51497,74
2392,81.98611,-28.43577,17.279688,120
2393,-22.894209,-68.08701,-59.16793,130
2394,39.395794,38.252872,-10.595379,13
2395,12.7596035,-60.809376,-77.019356,83
2396,47.604603,73.2445,-31.123951,23
2397,43.80588,39.597088,-8.373731,13
2398,8.05405,-24.247587,23.884134,91
2399,-1.2833158,48.12573,45.51668,32
2400,38.675335,55.28825,34.42081,75
2401,47.641598,17.093395,-53.544838,119
2402,49.90439,21.676687,7.001174,1
2403,-48.521687,68.62837,-71.5299,-1
2404,8.658802,0.34804595,94.46636,131
2405,-20.552206,10.9765005,-28.30112,65
2406,-44.457397,65.413376,-12.614248,19
2407,60.774998,-23.454475,-12.286205,138
2408,14.805901,-48.94456,16.7856,27
2409,58.488754,-46.677418,-21.88782,29
2410,2.3122993,-82.87641,-13.844026,44
2411,-39.903954,42.787426,6.1305766,-1
2412,-26.645266,-30.840006,7.147027,51
2413,8.97087,21.847853,-28.431845,35
2414,-89.4392,20.310717,-17.324148,128
2415,-67.33265,-27.1933,-32.918728,36
2416,-5.900142,-50.76919,54.421455,53
2417,-59.73562,-60.08533,-9.068434,2
2418,-2.1797793,65.466484,10.1224,24
2419,-21.433563,-20.335459,25.500208,51
2420,-55.21047,66.75572,-30.323236,19
2421,28.485302,65.38229,6.5899234,85
2422,2.3122993,-82.87641,-13.844026,44
2423,-42.510796,59.3551,-19.687664,19
2424,12.582878,-21.396547,-53.618572,42
2425,-18.726849,-52.732323,-27.855413,66
2426,-30.88311,93.02631,20.946663,9
2427,-48.977444,11.333277,34.39311,33
2428,-23.952692,64.04073,77.15179,0
2429,22.249928,-55.944954,-39.361076,49
2430,57.49295,12.528793,33.21326,21
2431,-60.212894,-72.602745,25.803003,109
2432,-31.71849,8.499707,-73.06549,-1
2433,-22.179686,16.609869,85.30652,86
2434,-20.866922,39.675198,-72.15849,18
2435,5.08356,-34.821655,-31.07574,92
2436,2.3122993,-82.87641,-13.844026,44
2437,11.74197,73.78927,-39.17023,28
2438,-67.33265,-27.1933,-32.918728,36
2439,-8.99265,3.931774,-73.88963,34
2440,76.5019,11.807437,31.779993,39
2441,25.369844,72.89296,24.12638,-1
2442,-81.224754,0.2658098,38.02666,4
2443,25.679428,-25.698418,10.775187,-1
2444,-2.4170198,4.6921077,23.254778,59
2445,18.778566,27.08476,-85.48066,15
2446,26.67722,-31.964163,69.89213,89
2447,-31.977509,20.46695,-64.54472,-1
2448,39.135296,12.646257,47.955948,152
2449,62.753113,-4.4770894,-39.833588,-1
2450,43.44864,-12.510193,-28.449366,69
2451,-33.570442,4.5783324,-71.99042,-1
2452,11.552342,25.505053,-11.21176,116
2453,34.34614,-83.2249,14.309163,46
2454,7.1571894,70.12615,-65.83378,52
2455,-59.540936,6.4667215,-43.848156,6
2456,-4.7695193,-43.466522,70.94776,53
2457,21.920044,-9.559329,-9.56467,-1
2458,-60.293007,21.936552,9.396592,7
2459,71.27541,46.093636,6.6141615,72
2460,50.027615,-25.354519,23.515099,80
2461,-35.264423,-25.03628,-57.01159,22
2462,-42.5294,40.86364,38.899616,105
2463,-18.726849,-52.732323,-27.855413,66
2464,24.870157,-13.936384,-59.612064,14
2465,92.1055,-25.380276,27.556883,120
2466,-42.510796,59.3551,-19.687664,19
2467,-42.510796,59.3551,-19.687664,19
2468,45.0237,-8.048069,-30.927244,69
2469,-45.662903,-53.76764,-46.979546,26
2470,6.496556,68.99832,-59.38538,52
2471,-27.231598,-54.298065,68.77524,53
2472,-19.488638,-53.70636,-4.253953,17
2473,-30.617407,-12.220428,-57.030727,22
2474,-2.5974205,-61.472034,-31.087591,66
2475,16.58277,-0.4750181,2.303006,103
2476,67.25047,19.585592,58.678722,40
2477,88.14514,21.000307,-22.500017,45
2478,13.830452,-55.603756,-73.5131,83
2479,-27.590635,-58.218426,63.73088,53
2480,-56.715454,35.79343,40.626682,105
2481,19.283703,-54.827682,-7.4791956,27
2482,18.778566,27.08476,-85.48066,15
2483,1.7646898,49.358654,49.795902,32
2484,11.97263,-49.779316,-73.228645,83
2485,-56.020336,-25.251127,46.197426,133
2486,13.021807,7.498199,-46.902714,35
2487,6.4781413,15.074465,12.137957,12
2488,8.499938,8.1409445,97.16452,131
2489,-16.46281,-20.490593,-51.511654,22
2490,-19.59564,-17.863398,61.9357,63
2491,-86.996185,-8.250688,10.741002,3
2492,58.734222,71.03248,-34.03101,23
2493,-38.53948,33.70326,59.5373,67
2494,39.872208,-90.49119,8.649706,46
2495,20.352877,9.495841,-75.78699,-1
2496,-15.2581,-57.903316,-3.3433511,17
2497,-39.755768,18.764883,85.49445,86
2498,24.81253,68.436646,5.492091,85
2499,72.993935,41.75358,11.51282,72
2500,58.53369,34.341854,42.87536,20
2501,-40.43263,-14.107513,-83.02565,124
2502,42.69435,24.693754,-24.140753,30
2503,18.434298,30.969015,94.41816,54
2504,33.411266,-12.904479,-72.68786,38
2505,-86.996185,-8.250688,10.741002,3
2506,38.313038,-24.613882,-0.6585143,-1
2507,-0.4100535,-57.011703,56.299934,53
2508,16.557442,-17.349726,-62.85776,14
2509,28.287321,69.8832,7.631632,85
2510,52.958973,40.004765,2.9409797,77
2511,40.862877,63.337105,18.585737,-1
2512,16.380356,91.317505,-4.6586375,62
2513,-22.98678,-98.876495,13.637826,93
2514,18.434298,30.969015,94.41816,54
2515,-24.492678,-48.54717,67.89282,53
2516,-36.510807,88.35861,22.583502,9
2517,-17.420565,22.800201,96.41193,86
2518,-2.6856992,-18.340939,-86.766426,74
2519,-2.4689753,-23.403336,-80.6126,74
2520,-86.996185,-8.250688,10.741002,3
2521,-24.492678,-48.54717,67.89282,53
2522,85.68349,-5.086148,-1.2844567,48
2523,73.18513,10.29811,-50.30027,16
2524,20.158625,-52.981007,9.865224,27
2525,52.960873,28.673548,39.973907,20
2526,8.872289,-44.53263,-71.10243,83
2527,-25.90079,-51.484676,3.894179,17
2528,46.076305,51.938652,-0.599894,114
2529,-70.38945,-1.3161256,30.233944,-1
2530,57.592686,45.61172,-8.138682,-1
2531,-59.540936,6.4667215,-43.848156,6
2532,-17.420565,22.800201,96.41193,86
2533,93.25628,-34.197273,20.373133,120
2534,-30.88311,93.02631,20.946663,9
2535,86.666016,-28.60339,12.462382,120
2536,-4.138875,-7.936126,-14.938974,116
2537,60.51848,8.220915,59.39154,40
2538,-22.012823,-61.794785,64.90802,53
2539,38.796032,16.84904,11.931035,1
2540,-86.89112,11.835034,43.71957,4
2541,65.3743,8.804548,57.288486,40
2542,-37.510128,-5.4701433,-87.9242,145
2543,-42.510796,59.3551,-19.687664,19
2544,-19.808107,-21.874687,-38.856438,22
2545,56.983624,-2.207583,26.373291,21
2546,18.401346,-9.283367,-15.204032,88
2547,33.367146,4.01345,65.99675,98
2548,51.00386,1.772215,63.801804,-1
2549,32.73496,-16.79898,57.443146,-1
2550,18.29971,-57.36535,43.183495,27
2551,34.42354,27.825163,57.208015,126
2552,-72.05649,-9.747701,14.696343,-1
2553,-40.289658,-50.109364,-27.972162,143
2554,42.5605,33.034134,-2.895002,13
2555,-57.988064,-4.440706,68.35159,43
2556,-4.4036694,28.79285,-88.55896,-1
2557,-71.449196,-4.110849,-25.762062,-1
2558,-93.72797,14.356545,-22.329168,128
2559,-75.941124,-0.14855951,42.66156,4
2560,-23.115656,-2.7792735,54.316574,63
2561,-59.540936,6.4667215,-43.848156,6
2562,-59.540936,6.4667215,-43.848156,6
2563,72.993935,41.75358,11.51282,72
2564,44.351807,33.92956,25.72436,41
2565,18.732603,-59.79552,36.188637,27
2566,-4.0365252,-81.743546,34.27784,108
2567,-11.206281,21.494015,-18.88465,-1
2568,-2.2810402,66.82805,15.417322,24
2569,-55.59672,-17.195189,-25.721762,36
2570,60.83055,-50.95758,22.972454,84
2571,-62.882156,-62.628048,26.37704,146
2572,-5.1801424,-32.952305,-0.6161152,51
2573,44.348553,-22.80854,-16.667397,69
2574,58.488754,-46.677418,-21.88782,29
2575,7.555129,6.9380546,101.7478,131
2576,53.62711,55.126846,0.7307377,114
2577,25.872532,-14.421624,10.255117,47
2578,20.498898,34.100063,28.160223,97
2579,12.664319,-56.649696,3.1908262,27
2580,34.34614,-83.2249,14.309163,46
2581,57.237198,11.647601,-72.855896,76
2582,-71.70836,-15.166957,3.6517813,-1
2583,24.850042,74.435776,-36.803623,28
2584,32.953953,-77.22063,-6.500469,-1
2585,57.237198,11.647601,-72.855896,76
2586,18.919342,60.14282,-27.307175,-1
2587,-87.30115,0.41613176,52.630646,4
2588,-59.540936,6.4667215,-43.848156,6
2589,34.737984,-27.371983,0.6712977,-1
2590,-28.119608,4.04172,-3.389978,107
2591,18.778566,27.08476,-85.48066,15
2592,25.133543,26.294744,79.80654,54
2593,-17.462698,61.420906,33.31098,136
2594,-13.094846,84.83459,46.25015,134
2595,27.748068,-28.777159,23.079662,87
2596,26.40123,-26.615993,-5.720988,27
2597,19.542686,76.51998,48.891216,56
2598,-59.540936,6.4667215,-43.848156,6
2599,-40.43263,-14.107513,-83.02565,124
2600,-40.43263,-14.107513,-83.02565,124
2601,13.045686,26.29498,5.3198185,127
2602,35.85011,-34.397392,23.911802,87
2603,-9.577703,-22.45867,57.235718,-1
2604,23.176872,-18.33084,-82.4579,38
2605,34.88924,41.586468,8.190787,13
2606,-20.552206,10.9765005,-28.30112,65
2607,36.760174,54.880806,39.991123,75
2608,33.855755,23.004778,56.250412,126
2609,-62.882156,-62.628048,26.37704,146
2610,-16.635105,30.12602,86.45098,86
2611,-46.41808,-32.51158,20.38911,64
2612,49.786938,36.01673,47.55769,20
2613,26.553654,38.697414,80.6649,54
2614,-28.119608,4.04172,-3.389978,107
2615,-51.96872,48.65219,70.68246,-1
2616,13.807147,22.691526,13.618548,12
2617,-28.119608,4.04172,-3.389978,107
2618,59.61586,-1.7262774,-45.3672,-1
2619,-22.894209,-68.08701,-59.16793,130
2620,68.985085,-23.186026,-47.46821,90
2621,-42.510796,59.3551,-19.687664,19
2622,-18.3791,-4.7776413,-29.8227,-1
2623,-0.060690332,-16.83814,22.838406,91
2624,44.39409,-0.41666692,-8.75736,1
2625,57.625916,-47.780136,-9.584802,29
2626,-30.88311,93.02631,20.946663,9
2627,-20.99504,-16.69949,108.16172,37
2628,68.623436,-37.89322,19.410524,81
2629,-10.978933,58.381012,-50.14897,-1
2630,-26.30695,55.10161,-11.063286,-1
2631,-48.977444,11.333277,34.39311,33
2632,-31.84755,-19.104284,-40.70864,22
2633,-86.996185,-8.250688,10.741002,3
2634,34.85926,-42.85462,-55.78853,58
2635,25.133543,26.294744,79.80654,54
2636,19.542686,76.51998,48.891216,56
2637,48.454014,-11.006313,-28.609129,69
2638,18.778566,27.08476,-85.48066,15
2639,-2.1759567,-17.189749,-101.503006,122
2640,-16.635105,30.12602,86.45098,86
2641,-22.108213,76.93228,25.005886,9
2642,61.18199,-32.450848,-44.53501,90
2643,-42.510796,59.3551,-19.687664,19
2644,-40.43263,-14.107513,-83.02565,124
2645,-35.33323,-3.8357136,-13.204066,107
2646,-15.647953,24.72416,26.340223,8
2647,37.79722,43.309658,-3.2680244,13
2648,1.3499672,-10.7522,31.216787,91
2649,9.592004,-64.95247,37.58511,27
2650,-34.71918,93.04883,14.4684515,9
2651,-31.84755,-19.104284,-40.70864,22
2652,-20.9275,-9.516801,-49.77422,22
2653,32.94436,-24.740011,-30.71192,-1
2654,-13.258218,34.0862,72.2624,142
2655,-33.570442,4.5783324,-71.99042,-1
2656,11.1060295,-58.72977,-83.33083,83
2657,-59.540936,6.4667215,-43.848156,6
2658,-46.356834,3.0535634,31.966066,33
2659,-52.598404,-70.007164,-27.82194,2
2660,76.85179,10.705932,36.966278,39
2661,-62.882156,-62.628048,26.37704,146
2662,-27.532465,-9.444592,-52.1094,22
2663,-86.996185,-8.250688,10.741002,3
2664,16.230925,1.5948356,-19.10116,113
2665,61.579758,-15.967347,46.34508,61
2666,-76.4922,-34.968292,-21.177265,36
2667,46.829918,23.39303,-26.91716,30
2668,7.3121676,4.331686,74.070625,106
2669,-62.882156,-62.628048,26.37704,146
2670,-22.108213,76.93228,25.005886,9
2671,-21.520254,-33.91224,-15.062034,-1
2672,19.760262,-44.71365,-67.468735,-1
2673,-9.336685,3.942536,85.85985,100
2674,20.653288,-41.00422,-28.190992,-1
2675,12.378762,14.248645,50.43307,5
2676,56.069885,-53.86703,22.587635,84
2677,19.771833,25.802265,-31.85497,-1
2678,-46.41808,-32.51158,20.38911,64
2679,43.3482,74.37718,23.084167,-1
2680,3.4779596,-21.196232,24.74432,91
2681,86.666016,-28.60339,12.462382,120
2682,-14.058339,69.50481,-17.535389,31
2683,3.2271693,53.49057,52.48188,32
2684,-42.510796,59.3551,-19.687664,19
2685,-22.123598,55.63987,21.045443,-1
2686,-51.856197,-83.51163,-22.956116,2
2687,18.177029,40.580746,88.59076,54
2688,42.62659,-32.90354,-38.457306,-1
2689,57.360798,12.414139,61.137657,40
2690,-51.856197,-83.51163,-22.956116,2
2691,-31.84755,-19.104284,-40.70864,22
2692,23.622486,52.127773,-46.402714,25
2693,-67.835014,15.972937,7.529338,7
2694,-24.569439,45.52541,-69.39784,18
2695,13.285343,105.923195,18.573753,96
2696,1.23523,32.819485,-9.006127,116
2697,-42.510796,59.3551,-19.687664,19
2698,47.72507,-14.965462,2.4090083,1
2699,-59.540936,6.4667215,-43.848156,6
2700,-28.119608,4.04172,-3.389978,107
2701,30.443077,-10.23644,-22.723883,69
2702,-11.982765,-16.285803,-35.970245,22
2703,39.958282,-12.044744,14.625649,47
2704,40.164623,1.0221096,-8.285629,1
2705,54.062267,4.6207404,-18.035261,-1
2706,-75.941124,-0.14855951,42.66156,4
2707,55.41404,-21.346178,16.70252,80
2708,33.45915,56.069046,-17.162418,141
2709,-61.986076,0.18295236,0.38502225,-1
2710,53.877033,7.5370755,-70.13347,76
2711,-31.036783,6.5282674,-9.42474,107
2712,25.133543,26.294744,79.80654,54
2713,33.662125,18.227562,-35.32723,95
2714,8.546382,57.301647,-59.1694,52
2715,13.26384,31.57251,17.483976,97
2716,-75.941124,-0.14855951,42.66156,4
2717,-31.609325,27.802938,98.59962,86
2718,-17.990019,-26.23692,22.688099,51
2719,-17.92043,84.35854,-30.755878,112
2720,91.356285,15.335009,-20.58456,45
2721,-29.918148,34.007435,43.84435,82
2722,43.37109,56.290154,-31.982586,23
2723,53.877033,7.5370755,-70.13347,76
2724,46.779335,9.898031,-0.288546,1
2725,-22.012823,-61.794785,64.90802,53
2726,-5.905579,-39.949627,20.331375,-1
2727,-43.90724,-51.56837,-57.824543,26
2728,36.760174,54.880806,39.991123,75
2729,-25.60278,-75.20252,-10.9318075,111
2730,92.35387,-31.819664,13.815001,120
2731,-44.250744,-57.091545,-31.399036,143
2732,-83.65609,1.2975504,45.019352,4
2733,0.5912752,-88.8099,30.716267,108
2734,92.35387,-31.819664,13.815001,120
2735,45.280243,-12.433607,-59.57032,135
2736,60.7774,46.113983,17.530022,72
2737,13.920366,-52.887222,-79.52695,83
2738,-95.31863,12.196078,-17.854664,128
2739,43.44744,-32.08493,55.41943,80
2740,-62.882156,-62.628048,26.37704,146
2741,79.46178,22.281944,-15.213079,45
2742,46.307636,-15.596709,-71.31889,-1
2743,-42.510796,59.3551,-19.687664,19
2744,-36.75829,-7.726091,61.700954,63
2745,46.829918,23.39303,-26.91716,30
2746,79.46178,22.281944,-15.213079,45
2747,57.477795,12.523912,66.39641,40
2748,61.990044,-52.001926,-10.779791,29
2749,8.941366,-66.856155,-73.046974,83
2750,-57.457333,-74.136406,-29.019787,2
2751,24.156088,-32.376534,25.15028,87
2752,11.918458,34.15159,-85.354355,15
2753,37.168816,-57.570503,28.52688,-1
2754,28.590406,23.376339,62.73826,126
2755,-86.996185,-8.250688,10.741002,3
2756,-32.3142,33.07925,84.69651,86
2757,4.7173877,-32.618504,-40.197933,92
2758,-32.3142,33.07925,84.69651,86
2759,-8.788061,10.17819,-48.370598,144
2760,42.01712,-42.137386,-5.3443823,-1
2761,16.380356,91.317505,-4.6586375,62
2762,-67.835014,15.972937,7.529338,7
2763,10.858593,-8.773916,66.92511,106
2764,-22.108213,76.93228,25.005886,9
2765,17.225977,-58.31547,-9.720828,27
